0.01677688, 0.01222691
0.02480533, 0.01818879
0.03277719, 0.02422612
0.04069654, 0.03033219
0.04855902, 0.03651132
0.05636551, 0.04276098
0.06411507, 0.04908112
0.07180797, 0.05547015
0.07944418, 0.06192682
0.08702394, 0.06844963
0.09454743, 0.07503729
0.1020149, 0.08168844
0.1094266, 0.08840156
0.116783, 0.09517533
0.1240844, 0.1020084
0.1313312, 0.1088992
0.1385239, 0.1158465
0.145663, 0.1228489
0.1527491, 0.1299049
0.1597829, 0.1370131
0.1667647, 0.1441723
0.1736956, 0.1513808
0.180576, 0.1586377
0.1874067, 0.1659411
0.1941889, 0.1732898
0.200923, 0.1806824
0.2076101, 0.1881177
0.2142512, 0.195594
0.2208474, 0.20311
0.2273995, 0.2106645
0.2339089, 0.2182558
0.2403765, 0.2258828
0.2468038, 0.2335436
0.2531919, 0.2412372
0.2595424, 0.2489621
0.2658564, 0.2567167
0.2721354, 0.2644996
0.2783806, 0.2723098
0.2845929, 0.280146
0.2907724, 0.2880083
0.2969154, 0.295899
0.3030483, 0.3037977
0.3091336, 0.3117329
0.3091336, 0.3117329
0.3091336, 0.3117329
0.3091336, 0.3117329
0.3091336, 0.3117329
0.3091336, 0.3117329
0.3091336, 0.3117329
0.3091336, 0.3117329
0.3091336, 0.3117329
0.3091336, 0.3117329
0.3091336, 0.3117329
0.3091336, 0.3117329
0.3091336, 0.3117329
0.3091336, 0.3117329
0.3091336, 0.311733
0.3091336, 0.3117329
0.3091336, 0.3117329
0.3091336, 0.311733
0.3091336, 0.311733
0.3091337, 0.311733
0.3091337, 0.311733
0.3091336, 0.3117329
0.3037861, 0.303283
0.2983387, 0.2948971
0.2928391, 0.2865451
0.2872359, 0.2782623
0.2815401, 0.270043
0.2757423, 0.2618951
0.2698467, 0.2538181
0.2638528, 0.2458135
0.2577635, 0.2378813
0.2515803, 0.2300221
0.2453056, 0.2222357
0.2389417, 0.2145221
0.2324906, 0.2068812
0.2259546, 0.1993128
0.219336, 0.1918166
0.2126372, 0.1843921
0.2058601, 0.1770388
0.1990072, 0.1697561
0.1920805, 0.1625435
0.1850826, 0.1554003
0.1780153, 0.1483253
0.1708812, 0.141318
0.1636821, 0.1343772
0.1564206, 0.127502
0.1490986, 0.1206911
0.1417185, 0.1139433
0.1342824, 0.1072571
0.1267928, 0.1006312
0.1192515, 0.09406378
0.111661, 0.08755361
0.1040234, 0.08109846
0.0963412, 0.07469673
0.08861643, 0.06834631
0.0808516, 0.06204486
0.07304897, 0.05579037
0.06521105, 0.04958015
0.05734028, 0.04341162
0.04943935, 0.03728179
0.04151086, 0.03118763
0.03355766, 0.02512572
0.02558297, 0.01909213
0.01759021, 0.01308251
0.009582917, 0.007092231
0.001563958, 0.001117606
0.001563958, 0.001117606
0.001563969, 0.001117608
0.001563968, 0.001117624
0.001563967, 0.001117604
0.00156395, 0.001117593
0.001563972, 0.001117593
0.001563965, 0.001117593
0.001563958, 0.00111759
0.001563946, 0.001117625
0.00156395, 0.0011176
0.001563949, 0.0011176
0.001563942, 0.001117616
0.001563965, 0.0011176
0.001563959, 0.001117625
0.001563955, 0.001117588
0.001563958, 0.001117582
0.001563959, 0.001117592
0.001563948, 0.001117603
0.00156396, 0.001117619
0.001563966, 0.00111761
0.001563958, 0.001117627
0.01001348, 0.006466025
0.01838089, 0.01194205
0.02671677, 0.01746587
0.03497867, 0.02309981
0.04317642, 0.02882667
0.05130036, 0.03465775
0.0593524, 0.04058776
0.06732998, 0.04661749
0.07523354, 0.052744
0.08306221, 0.05896587
0.09081612, 0.06528068
0.0984951, 0.0716864
0.1060993, 0.07818076
0.1136287, 0.08476163
0.1210836, 0.09142686
0.1284642, 0.09817421
0.1357709, 0.1050015
0.1430041, 0.1119066
0.1501642, 0.1188875
0.157252, 0.1259419
0.1642679, 0.1330678
0.1712126, 0.1402629
0.1780869, 0.1475254
0.1848919, 0.154853
0.1916282, 0.1622436
0.1982971, 0.1696952
0.2048996, 0.1772057
0.2114369, 0.184773
0.2179104, 0.192395
0.2243212, 0.2000697
0.2306709, 0.2077951
0.236961, 0.215569
0.2431933, 0.2233895
0.2493692, 0.2312544
0.2554909, 0.2391618
0.2615599, 0.2471096
0.2675784, 0.2550956
0.2735487, 0.263118
0.2794722, 0.2711748
0.2853509, 0.2792643
0.2911853, 0.2873859
0.2969714, 0.295542
0.3027415, 0.3037094
0.3084477, 0.3119214
0.3084477, 0.3119214
0.3084477, 0.3119214
0.3084478, 0.3119214
0.3084478, 0.3119215
0.3084477, 0.3119214
0.3084478, 0.3119215
0.3084478, 0.3119214
0.3084477, 0.3119214
0.3084478, 0.3119214
0.3084477, 0.3119214
0.3084478, 0.3119215
0.3084478, 0.3119215
0.3084477, 0.3119214
0.3084477, 0.3119215
0.3059456, 0.3075926
0.2957086, 0.2904117
0.285085, 0.2734678
0.2739937, 0.2568264
0.2624341, 0.2405069
0.250423, 0.2245165
0.2379817, 0.2088584
0.2251321, 0.1935336
0.2118959, 0.178541
0.1982955, 0.1638784
0.1843523, 0.1495411
0.1700877, 0.1355233
0.1555233, 0.1218174
0.1406802, 0.1084137
0.1255796, 0.09530051
0.1102426, 0.08246447
0.09469067, 0.06988989
0.07894535, 0.05755804
0.06302888, 0.04544795
0.04696415, 0.03353508
0.03077672, 0.02178937
0.01449538, 0.01017403
